-1.188007 -5.446553 5.574613 -1.785554
-1.282779 -5.924678 6.061958 -1.784020
-1.396907 -6.499988 6.648398 -1.782486
-1.536553 -7.203553 7.365607 -1.780952
-1.711421 -8.084118 8.263287 -1.779418
-1.936619 -9.217634 9.418878 -1.777884
-2.237989 -10.733849 10.964676 -1.776350
-2.661325 -12.862978 13.135405 -1.774816
-3.299800 -16.073149 16.408376 -1.773282
-4.373372 -21.469587 21.910490 -1.771748
-6.555132 -32.434499 33.090278 -1.770214
-13.391616 -66.788593 68.117923 -1.768680
198.436386 997.607078 1017.151356 1.374447
11.541551 58.492082 59.619888 1.375981
5.875404 30.018677 30.588255 1.377515
3.909891 20.140303 20.516312 1.379049
2.911946 15.123743 15.401526 1.380583
2.308361 12.088764 12.307183 1.382117
1.904035 10.055024 10.233712 1.383651
1.614127 8.596160 8.746392 1.385185
1.396281 7.499413 7.628289 1.386719
1.226514 6.644216 6.756474 1.388253
1.090641 5.959369 6.058348 1.389787
0.979138 5.396843 5.484945 1.391321
0.886365 4.928524 5.007594 1.392855
0.807785 4.531481 4.602916 1.394389
0.740441 4.190897 4.255805 1.395923
0.681977 3.894849 3.954105 1.397456
0.630870 3.635793 3.690120 1.398990
0.585747 3.406756 3.456745 1.400524
0.545575 3.202526 3.248665 1.402058
0.509785 3.020417 3.063135 1.403592
0.477557 2.856162 2.895811 1.405126
0.448315 2.706793 2.743668 1.406660
0.421937 2.571995 2.606374 1.408194
0.397708 2.447801 2.479899 1.409728
0.375711 2.335039 2.365072 1.411262
0.355312 2.230068 2.258196 1.412796
0.336533 2.133259 2.159641 1.414330
0.319062 2.042861 2.067627 1.415864
0.302973 1.959563 1.982846 1.417398
0.288087 1.882396 1.904313 1.418932
0.273999 1.808897 1.829531 1.420466
0.261105 1.741814 1.761275 1.422000
0.248820 1.677408 1.695762 1.423534
0.237381 1.617383 1.634711 1.425068
0.226508 1.559949 1.576308 1.426602
0.216369 1.506369 1.521828 1.428136
0.206823 1.455773 1.470392 1.429670
0.197757 1.407461 1.421286 1.431204
0.189143 1.361309 1.374386 1.432738
0.181056 1.317929 1.330308 1.434272
0.173450 1.277096 1.288820 1.435806
0.166192 1.237890 1.248996 1.437340
0.159319 1.200661 1.211185 1.438874
0.152697 1.164447 1.174416 1.440408
0.146478 1.130476 1.139926 1.441942
0.140483 1.097409 1.106365 1.443476
0.134743 1.065550 1.074036 1.445010
0.129366 1.035794 1.043842 1.446544
0.124079 1.006008 1.013631 1.448078
0.119204 0.978839 0.986070 1.449612
0.114398 0.951537 0.958390 1.451146
0.109776 0.925058 0.931548 1.452680
0.105376 0.899778 0.905928 1.454214
0.101250 0.876180 0.882011 1.455748
0.097144 0.852106 0.857626 1.457282
0.093381 0.830415 0.835649 1.458816
0.089719 0.809019 0.813979 1.460350
0.086142 0.787799 0.792495 1.461884
0.082610 0.766371 0.770810 1.463418
0.079247 0.745913 0.750111 1.464952
0.076113 0.727031 0.731005 1.466486
0.073114 0.708883 0.712644 1.468020
0.070064 0.689676 0.693226 1.469554
0.067367 0.673397 0.676758 1.471088
0.064507 0.654946 0.658115 1.472622
0.061949 0.639024 0.642020 1.474156
0.059362 0.622281 0.625106 1.475690
0.056909 0.606399 0.609063 1.477223
0.054508 0.590556 0.593067 1.478757
0.052248 0.575713 0.578079 1.480291
0.050009 0.560597 0.562823 1.481825
0.047859 0.545955 0.548048 1.483359
0.045780 0.531614 0.533582 1.484893
0.043793 0.517837 0.519685 1.486427
0.041892 0.504571 0.506307 1.487961
0.040032 0.491307 0.492935 1.489495
0.038227 0.478222 0.479747 1.491029
0.036540 0.466109 0.467539 1.492563
0.034872 0.453766 0.455104 1.494097
0.033265 0.441721 0.442972 1.495631
0.031683 0.429511 0.430678 1.497165
0.030180 0.417874 0.418963 1.498699
0.028685 0.405845 0.406858 1.500233
0.027312 0.395031 0.395974 1.501767
0.025978 0.384307 0.385184 1.503301
0.024638 0.372981 0.373794 1.504835
0.023362 0.362114 0.362867 1.506369
0.022163 0.351926 0.352623 1.507903
0.020959 0.341157 0.341800 1.509437
0.019835 0.331151 0.331744 1.510971
0.018733 0.321002 0.321548 1.512505
0.017679 0.311141 0.311643 1.514039
0.016624 0.300724 0.301183 1.515573
0.015629 0.290819 0.291238 1.517107
0.014729 0.282144 0.282528 1.518641
0.013808 0.272528 0.272878 1.520175
0.012935 0.263297 0.263615 1.521709
0.012058 0.253383 0.253670 1.523243
0.011269 0.244700 0.244959 1.524777
0.010478 0.235375 0.235608 1.526311
0.009725 0.226280 0.226489 1.527845
0.009031 0.217916 0.218103 1.529379
0.008342 0.209048 0.209214 1.530913
0.007689 0.200405 0.200553 1.532447
0.007064 0.191802 0.191932 1.533981
0.006474 0.183429 0.183543 1.535515
0.005908 0.175001 0.175101 1.537049
0.005347 0.165938 0.166024 1.538583
0.004856 0.158219 0.158294 1.540117
0.004368 0.149841 0.149905 1.541651
0.003892 0.140905 0.140958 1.543185
0.003461 0.132694 0.132740 1.544719
0.003076 0.125293 0.125331 1.546253
0.002709 0.117703 0.117735 1.547787
0.002331 0.108547 0.108572 1.549321
0.002019 0.101216 0.101236 1.550855
0.001718 0.093298 0.093314 1.552389
0.001439 0.085245 0.085257 1.553923
0.001189 0.077531 0.077540 1.555457
0.000967 0.070033 0.070039 1.556990
0.000766 0.062431 0.062435 1.558524
0.000580 0.054017 0.054020 1.560058
0.000420 0.045674 0.045676 1.561592
0.000294 0.038322 0.038323 1.563126
0.000191 0.031202 0.031202 1.564660
0.000109 0.023603 0.023603 1.566194
0.000049 0.015963 0.015964 1.567728
0.000013 0.008250 0.008250 1.569262
